2278378001, 5305
1735109183, 1224619
206339876, 3086
3638933908, 432374
564783070, 2348
3151484816, 71767
1560841039, 5201872
1428279538, 7213
1176962253, 18033
1865697248, 3347
1799982952, 171343
3740344297, 3825732
2709469459, 65403
2302583238, 11937
1960395062, 18948
1999220012, 190563
1461613864, 120162
1646879141, 1022741
769917976, 1312650
428505743, 3557201
1816767644, 34886
1235698342, 1349252
2717306815, 327065
2534735150, 53631
866305446, 316711
718677225, 384527
470214568, 52644
850882440, 1521148
2996248720, 14207
490094270, 27065
2576965721, 14673
623425548, 288672
2880356686, 8907
1379753704, 322848
1474445520, 605822
252591968, 232646
292117159, 266625
2706939690, 7962
1120632015, 5440
1136529713, 2359458
1906252508, 1047927
1151757665, 951104
1352787747, 674507
1267228723, 866513
865037885, 79257
2000303614, 720245
1399629414, 4935630
1614282120, 7504370
665268648, 497770
938673788, 26935
440842327, 52492
3386706384, 819367
1858696024, 3710
600043268, 6332
278918690, 37189
862860010, 1071932
278443106, 31288
1540750537, 5412343
1476503044, 141067
1629882455, 53474
1492177715, 11573
1255455199, 14348
3199629195, 1762
2016895336, 369063
1247658408, 678801
2296413509, 2745
1100147804, 4154
361400775, 4813
523704977, 862675
82578450, 215997
21639019, 84670
775785456, 2748
1046348441, 8567
3504447049, 88550
823647051, 299608
1008250608, 238357
942264965, 1158901
2155775848, 0
3583761877, 478107
298716891, 155948
1116815969, 15557
26590303, 1356383
3608783943, 50980
335927985, 34234
930995512, 2456
943257363, 56191
1645865168, 14310
2384376466, 3761515
279474834, 822566
1988321735, 36159
1573736299, 122909
1811686713, 4768384
87596849, 4416488
683173508, 272234
2247726633, 5460
823171981, 6307
794256516, 139465
1562037218, 71521
1812276587, 66046
216127245, 4259
651250631, 216579
438673220, 242577
1999220788, 553185
1226111067, 29085
1952571437, 4656
2662891620, 2561779
1172707230, 131701
2052821119, 500593
2942394260, 57466
1614420897, 1469847
365922971, 199044
3090996640, 7380
3570108959, 44152
3266127440, 3669
669570728, 349841
1906970692, 551454
1733166708, 693481
1329989385, 4590
1495122985, 1286461
3524335970, 13587
2971234127, 8993
300821631, 376868
1736950153, 11199
1110989619, 6674809
481317209, 10331
545817976, 791035
1821245462, 193969
2472562880, 380435
1949179118, 460473
1665905607, 3048
2974308721, 3462
244885075, 75270
1720810804, 654777
2783748078, 3509
2625959342, 300334
1907164037, 382010
885590459, 207679
30769280, 6967783
423849535, 306345
1792341008, 177921
1873561375, 29809
1984256017, 518962
1241034285, 6411
1875031503, 5969339
207101492, 247847
2427829430, 10853
544789220, 654002
1423118987, 158758
2536008786, 5138
1833132302, 2009857
3483460635, 2259238
1590574382, 2546
267219820, 343844
1390824281, 842467
2942331005, 325501
2916346420, 10138
1534000050, 71212
1393985530, 7887
1870633166, 6730
1921852480, 599590
1124101898, 133473
2489874056, 25816
2084221643, 618409
340309336, 29473
1897862506, 319983
2373725552, 488860
747155201, 143046
1646854559, 14522
206232482, 347242
1945693857, 722305
2008879063, 2905634
517331188, 47613
327680619, 60743
2143043754, 1481832
1146334946, 77065
1648196265, 686028
1672170456, 2991501
1265659133, 5781
2742176396, 36861
1554773995, 1903650
1304480810, 129342
3138158480, 1221164
3237013829, 869202
3286798066, 809570
1519498106, 468256
255587850, 91933
817093562, 390670
2054283026, 212775
1798796346, 1257245
1696754536, 15332
2633445337, 954905
1745322358, 4632
260451900, 3151156
2300565323, 75893
1122691324, 344365
1875992829, 269455
459523637, 6560
563256673, 119746
2903387432, 25471
1326378055, 171577
2890939190, 26375
2406054132, 54177
1387307009, 280979
344709818, 953457
1843213880, 11496
1839195484, 2402262
774560792, 71729
1578712788, 21379
6530893, 56764
1157846592, 6317812
2153225132, 8330
54125457, 694362
2794936354, 4394
1986491716, 37932
1916715146, 51445
807132488, 538594
973142454, 2920
3131293889, 0
5740903, 1841432
1078619799, 374899
619336249, 1877410
2414342978, 51838
326141840, 795939
1706049826, 106858
1684470673, 346237
797133748, 29101
2283397795, 2556094
889095290, 2863987
1567144959, 34701
982923746, 6525
3018061006, 8393
365560566, 8304
330930326, 1944293
3215964815, 1554602
1733009164, 2727
2280619030, 9483
40181803, 134752
615695380, 460718
1822742488, 8114
2598417347, 831148
1459984663, 1621041
2078028539, 2506515
1990728586, 695884
496010589, 1028573
784505184, 239344
1381704824, 6553
1512688930, 72394
1366682074, 2386768
1631590923, 194814
2023344076, 124749
826649282, 222061
371498133, 181830
417980686, 442403
311003416, 195649
2005098905, 2310992
1164757205, 1361854
1841954193, 280827
1655151189, 2364802
940065978, 149716
264468012, 611905
327047120, 33074
1862720092, 2587519
300499938, 9637
412349203, 2578223
301479322, 34709
1712441722, 332104
567940839, 596905
251216924, 751692
299496784, 447966
345979050, 1223341
601424373, 1792
2478366835, 1818886
228923263, 7326175
3649033086, 4759
348835232, 34920
3012579329, 794120
3244437989, 1634
3222250392, 81656
1675009816, 401870
2219722900, 23114
1787186528, 534378
904253727, 874462
1829109946, 530219
2167530584, 4605
889277257, 154441
3158898606, 108521
3232966688, 5108
3299088904, 933209
2370360000, 20026
2000486886, 204237
1567520151, 206386
898363973, 3911
2530808109, 252197
2729026059, 417511
2010336829, 306003
2114580757, 1098004
431244803, 46800
344505634, 72595
416911302, 24900
1144905403, 228783
1690202875, 21236
1412630286, 1620484
965889831, 1585666
2392429865, 15310
1581019902, 2352
1663058979, 372759
380306773, 357022
301654630, 2114843
417704283, 4418
264364094, 94432
1275576315, 1256653
787659139, 835517
2937798302, 7638
449675443, 2091745
2145347435, 26974
940666892, 99050
1787042312, 3708
2063976891, 580350
779862858, 19552
2745664054, 23957
1243479921, 88546
825105727, 446986
876931064, 411918
278531362, 97492
626586900, 901174
444456921, 3519057
441669239, 437027
3033258229, 1862195
254163086, 425940
819485086, 4342087
322624404, 540224
342997386, 29278
250116657, 388025
470606144, 10659
1223593334, 506952
1428027454, 166198
1656621811, 581873
1907164240, 11092
410198103, 235557
1314243641, 199269
272658985, 408124
1430373596, 23106
1882293619, 4233
2598722990, 1455088
2027798719, 23183
291439231, 1871488
1611401956, 486097
2717064537, 15320
1120396138, 14265
260189261, 2845556
277365838, 79520
3622126270, 279935
1469246745, 217855
1433491090, 66381
53744109, 7752108
319469101, 1089901
3724982089, 5680
1653424328, 36523
859525310, 103150
1379493935, 351521
991873872, 20339
1658928872, 3923
312430788, 3583942
1813415956, 3106
2065243074, 136338
3244097952, 1161925
1670896063, 125314
3059682309, 7933
380610838, 110753
340190179, 7442
2639926932, 1004402
1870045764, 11125
1978020903, 5636173
2304187487, 39531
1388326243, 70260
2463616850, 4583
1879324302, 30115
694428544, 669267
937548089, 799
1885442850, 4421734
1068495475, 8386
1601484584, 4784
270783723, 59940
1558031261, 2678133
323767666, 99970
3093048123, 8744
649102143, 157268
1771155736, 333153
1573107357, 25701
920080443, 16046
2247726583, 49197
650218766, 61317
2754379079, 146845
1163368497, 541106
1525092010, 499632
1705141651, 34365
1419914349, 43578
413953120, 6607
1850241709, 214783
1041589856, 495884
34235998, 140942
1894233640, 356520
320991043, 402269
32682927, 2626657
1646269636, 2600777
148579847, 8953
2290461988, 3575
1004758023, 249062
1763005585, 175404
1422754399, 66062
1523622372, 57812
258592307, 15619
598393135, 691408
1398826133, 8529
1589764949, 3832
2312078963, 949471
1097182304, 36208
1231146798, 7936
393132417, 81175
2597788124, 966290
369585291, 3418
256500638, 1129472
3322998311, 35573
1569521598, 4702039
1663297634, 4842786
1375689623, 136909
174887317, 2213813
2352336909, 2053640
3020263250, 693849
656517134, 350101
3054342604, 556847
281133808, 1251942
1974035403, 554441
317820962, 4730
2082433478, 725904
1572662142, 4709
3157042702, 28373
3102622206, 22012
290765313, 889750
1069161620, 23352
1036242472, 165755
1686306700, 162606
1534519102, 459929
713967661, 48047
670970061, 48290
2026205050, 72042
1130848847, 994753
2055248732, 2661291
309756664, 779509
1178044201, 429104
1790411918, 1086076
603266290, 458080
1955814060, 111206
1330910215, 1119302
1454865621, 178209
907314217, 2481
322627781, 1016511
309729006, 1401576
1303388876, 54388
671223351, 27236
1907975446, 316966
778383480, 2642521
277762404, 46383
3292068195, 4007749
3058023965, 127673
480260036, 20364
440921858, 4472
1657835704, 1202940
1845245203, 270184
2771563634, 243547
3337426498, 724085
854021110, 116829
2972804937, 794400
1661388190, 2641
1680600022, 4176
560963847, 757097
624298958, 939910
1303929189, 2801
1814559271, 10287
1723709909, 12831
1574117339, 1924534
268041228, 1823753
799340666, 231661
1680465877, 1272133
2208566578, 4822
2409731198, 2111873
2006323067, 673200
1233486893, 499719
899615729, 16658
457523869, 2318186
2171778921, 233918
1064273636, 0
2200900345, 5861
1911596498, 363274
3493032288, 11385
1541246220, 3586
1323007803, 82562
2897150455, 641448
415959083, 1169724
3250879384, 2744165
1939469598, 7829
1413392469, 3677
122487334, 846518
1039071752, 15333
3282675225, 14807
626841498, 1056047
643805711, 83584
394694293, 532003
292423372, 435296
144476343, 28096
1049716038, 223007
595711077, 13767
1275914901, 20799
944592964, 31060
1301346864, 58125
2582741004, 11217
845297536, 18975
302949087, 1031171
290365532, 1650
1870283566, 3416
259817434, 2376380
1302499886, 5906
860865449, 114143
330973564, 4497616
279015435, 987523
355761182, 353854
2616164220, 12400
429346395, 489471
1641684923, 62508
3378157839, 6247
2246448406, 1131842
1496789749, 719589
1234713928, 8777
1202172875, 1717
1377417501, 2314046
1158782979, 13142
1773519915, 22664
2355269562, 12605
1793382661, 6420765
3288488358, 7484
1719786033, 102313
2367211576, 476185
634994683, 4759
848532065, 126078
306015702, 5871
248825734, 223954
2623435565, 2109306
2391168852, 6192
367929422, 25949
247982156, 187415
1411061687, 376434
444867923, 475571
3721267486, 1982033
1737774289, 4075
3374488906, 1456121
1490149723, 3031243
1640793050, 319706
603890881, 496439
1024069874, 9163
1496484483, 4719281
1756995209, 37455
475569600, 1642627
599622390, 3001025
247263492, 133840
2284954956, 6707
958197965, 3271
1385982984, 7500
736900871, 6681
286775803, 2078483
1760802019, 2504852
2571642523, 1639
2125256293, 62834
1986474377, 19694
1962204239, 580182
973977726, 11308
608516823, 2243
3085670218, 212358
614054512, 396691
299066176, 1472669
748386298, 12373
616649471, 1502393
1897125950, 42916
1868923862, 22578
1821730513, 1710405
1029604937, 1075820
1751662352, 256005
343473006, 12019
1051776449, 1810628
2910125204, 47977
1326279238, 740786
3401463416, 6983
3120608263, 20352
2078620607, 321152
1151498281, 730604
345020868, 73782
1346361164, 18474
1952242867, 22293
529974001, 571277
1959046231, 40542
205501299, 510922
1382909052, 19444
658629523, 734406
891441469, 5067386
1667893865, 26912
536455918, 778196
1679428321, 1207647
268981945, 62373
591433465, 15620
253977637, 250677
1131566976, 396677
3361603231, 3209
1246661533, 8818
1239996524, 2910
2511224585, 26039
964920953, 754118
848816900, 681065
391682846, 399289
312283872, 36047
249104015, 1995490
618290206, 21496
1420373218, 1113824
314736281, 37470
401329235, 922023
2576635860, 3578
3552350570, 6619
860284791, 13263
2035355710, 37439
2271353439, 14623
282677644, 190213
1024902281, 2188797
1618980965, 23979
2531823089, 1618093
790034295, 110915
339163798, 3094
664570918, 29038
3271287121, 949038
3327584699, 1517113
2880744299, 12523
666465001, 734279
250117862, 291795
817567664, 4696263
600051039, 78060
2019687459, 32327
1930287161, 50331
3424034475, 38844
1752258267, 235961
1686444470, 680
325155696, 566058
3175519039, 18160
506319950, 28590
187011065, 479694
2101630950, 101302
765311622, 813344
2101202485, 2031025
708842129, 2391055
2174186890, 151321
412886383, 274562
253343111, 642900
430831277, 146824
3333893597, 4239894
1252053014, 29043
1127318318, 28271
357193943, 62900
996557474, 767338
2452164614, 2064881
661611283, 151521
1436010925, 7044
276983190, 26328
309737872, 50733
258186986, 704594
1129687908, 156172
2325600702, 21220
3064105718, 20719
3454000513, 4301
1432582601, 17224
1936647896, 35373
1265840252, 40871
2417300893, 40896
1734602170, 14413
2041706067, 7560
365170973, 1637
607900117, 383242
649365500, 440265
1103851371, 162482
710931304, 1138729
1603392337, 3294510
539429192, 1352349
1792808426, 9923
1112001452, 546321
3074748631, 394356
3426238730, 635278
1403124186, 1361643
2884915494, 697634
1956468432, 254447
1666026629, 140378
2131387805, 673289
1912254648, 6304
1639745297, 6607
1492814983, 3160
1737698973, 1443690
593969260, 2389
1600822591, 5203
2093228930, 6126
810672389, 62279
1596284190, 578575
387848165, 6674
1312466721, 180726
1748568627, 101450
1716548552, 29387
282392405, 891888
1088587893, 1027295
2247291931, 8894
418052332, 753
1053950515, 10919
471068923, 11850
1744499434, 1308817
1274532423, 78015
1601248703, 6300
1437101857, 1515605
1380475448, 9695
1747596677, 269770
452951016, 151403
568454348, 137130
563267724, 390279
3306541892, 875822
2572125806, 136323
1951259090, 17029
431315800, 1420028
338870990, 251926
2615615293, 4005
631710916, 31002
1300771714, 13046
2960510740, 2234910
1700024836, 247616
232270020, 164808
2136683586, 874794
1985481162, 2863272
261039167, 1742397
3122472307, 892694
1769221009, 1261868
1308262610, 418537
527095782, 299
2468202733, 656
659841254, 1827868
2116854850, 5536
1128327655, 38848
2483343056, 2410
455431443, 601995
1077540051, 601935
1642873161, 262321
1942600279, 2408344
2301062091, 374552
1843926564, 360611
1377759522, 1245367
3594567631, 78006
634421280, 2850
2696407413, 300645
3739588873, 7419
1655879770, 3832895
1828482563, 11587
1067785078, 88995
1860621692, 990912
670477071, 458885
2078411327, 3133
2018654034, 11451122
1810452843, 205788
3073556516, 152060
3489666329, 214295
1676886896, 448564
644632064, 945027
471832385, 1962778
2696475586, 96360
958550505, 3975
1810902675, 219765
2817576679, 667851
1951239318, 2600573
2588436013, 7111
635764547, 826355
1654346891, 917285
1897843072, 433637
1241881677, 73555
309555914, 346418
2085036231, 5845
1667466273, 5742
3263013688, 11339
470220030, 5254
500902408, 262628
1323401751, 2367
1584067547, 818431
2405164089, 290077
2049430180, 11618
2476850613, 1926287
313491231, 4463094
207260370, 52228
1134001542, 345207
525999755, 1658840
2363011744, 1336874
1312738089, 198194
497005344, 1031170
1515021039, 2932100
2196687360, 393790
1320087331, 2363
2088968633, 12198
602761869, 532134
250101295, 211313
3697666520, 12746
411497539, 342784
3144323594, 1997
2491442471, 1516020
2052056241, 4876
452094641, 25812
1305023399, 5435
242310047, 6335062
1212563265, 556762
366572077, 167159
2505025538, 4344
2177694950, 1079116
3041695801, 24673
698084274, 6042
1258709908, 33783
1889514957, 2149501
288469705, 9596
2273529974, 3402
2563245260, 2503663
1636317905, 626650
353274344, 181545
411065847, 499119
1831131775, 410543
1977695398, 92470
1157016993, 20458
1597474128, 140914
1309997883, 2184266
1985488398, 171338
382011646, 648531
1310518367, 10656
2257816334, 19034
3100724859, 1264368
1323417922, 350361
2696773351, 5297
1803701706, 38544
1627553217, 323840
1583664142, 437101
1590657781, 215697
587386706, 214496
2228964613, 1585242
523312279, 450749
2055328437, 903
2077252538, 806740
1665863964, 271229
1352415055, 1678767
30397090, 2477561
262410273, 134755
2373825033, 15598
3071595255, 469889
291143506, 92812
3220972620, 198379
2063816944, 46002
2118364016, 3255183
2768049800, 6796
2537931192, 15190
338756035, 380871
1768493710, 48413
342953666, 660812
1332277621, 25584
430837784, 85471
1259592707, 625554
1908413001, 19251
3345625237, 2967
471822829, 123578
704359382, 1437
1371863165, 1159427
2980946542, 129684
258053893, 832083
269608971, 13298
2661492118, 4686
1808948135, 36234
1367732916, 729803
821271251, 5285
2453116897, 9074
992619282, 634450
3493548964, 1842790
447936156, 693974
992967950, 436559
1854594527, 204140
1026830833, 220325
1602531061, 13630
3602158513, 173999
324373330, 12362
2482611077, 496162
1942568612, 808615
886309942, 29256
3517647842, 9826
2144543200, 3923
246534617, 2003638
335893678, 9271
1304182498, 4523
1359877361, 530488
2031545320, 2948321
1332370866, 14069
1250430529, 11365
3373283037, 206273
2155110518, 2843
993674728, 4183189
627838331, 1929
1906156231, 25488
2293506167, 1219455
3663849311, 1339
1050743984, 16603
431407580, 947017
941550656, 2701234
281201589, 154784
309752835, 1064409
1239173993, 506573
2264707616, 776985
2956130182, 66503
2565333579, 81075
248532157, 739975
346347298, 16330
859047164, 458976
1428636388, 889
866567536, 123141
247887657, 2252730
1375436959, 12282
843950550, 1654576
913950904, 4375208
3127823273, 1277191
244603754, 49968
301660741, 396304
886382437, 6185
2304313954, 2444
2931061359, 3117
502802799, 391224
3089477630, 4051
2287719444, 1564195
443526522, 69008
967357374, 8938
1116210332, 33592
1329762655, 9269
1594446584, 1271152
2251419455, 6144
948044104, 1769390
2093153446, 1952883
1598900990, 1037047
644098238, 60763
1720983109, 1776905
1489947777, 1179857
1607411869, 1243924
310401165, 1607712
498890317, 496747
1302001549, 1048100
1624507354, 44387
2154966853, 16706
1467562436, 1064306
3378669004, 11745
539326354, 6337
3702853685, 9609
287005714, 590710
677544557, 13287
1067782777, 45997
1131784747, 9108
2878314837, 5850
388199588, 631250
1066224438, 5651
3583759374, 1862786
1641879620, 115441
300596849, 1011180
1426143931, 1854220
1342799933, 379673
1305176041, 946904
2612874367, 8783
1088587862, 59957
2910206317, 77856
2338842662, 1630140
1758615918, 6388
860212224, 15884
729827900, 532
2108479434, 7124
1678987317, 1411055
1782562546, 1515289
1325490423, 8701
1073686143, 21604
452966216, 5414721
2653697819, 1040302
868510124, 422685
1949853830, 7349
1824063829, 427419
1122301127, 1530750
2641066579, 4562
267038619, 128705
281955881, 467576
303107305, 340247
2125416527, 482606
1634736853, 16108
1782054775, 4332
645735082, 1085566
971830626, 1105704
1332281972, 812172
245942176, 94037
957559929, 200419
1993746812, 153629
1115214121, 1367609
2813561266, 1510
732645728, 404738
353901104, 38756
1834749357, 17961
1880098841, 1185743
1134645882, 393330
536751080, 190688
1102065550, 19617
1114145040, 8197
2155914890, 2944
2120647272, 7532
2632662531, 11920
1018941328, 257202
1460385943, 11076
3131118207, 448942
1365404659, 224217
1761884851, 15794
279015819, 152826
2628503582, 4749
477966088, 2047272
1276014200, 8955
20952290, 47419
387411942, 11742
349923867, 14277
2776269854, 2680
1071105714, 3116632
1949114135, 646553
1493118001, 148063
33294035, 211485
1446657849, 1804777
3421524574, 62232
417739976, 226496
2947948790, 255
2644148657, 2316719
867330770, 602014
2894351207, 1729
1974904483, 5527
981776896, 2321
1670610520, 1416001
27490057, 16751
2194040715, 9911
413681138, 149152
1542166223, 217163
1988052413, 18267
207099331, 398528
2611490588, 133338
1774359304, 185241
976592452, 3428
1248070581, 12629
1416936034, 23853
3518555078, 506683
312070030, 37958
1361203136, 170241
2496351998, 393348
1580089771, 1361721
240957556, 93736
610403087, 131573
2145834699, 13971
617573905, 7022
270658330, 620105
1936422733, 1751188
1286774607, 1068721
2418677764, 328677
2382611503, 374077
1066567325, 38960
413363180, 0
1261239760, 0
3248091478, 5778
261158478, 660843
980823395, 1371107
2897488466, 7221
724161050, 3504
1264689266, 2916793
1049334578, 142026
2081509929, 278710
635754989, 262787
412958418, 291065
1527200480, 23808
1986636526, 51909
1077238363, 1732991
3012952214, 1255546
2315540519, 273194
1650597178, 1979964
685786663, 52992
1746796801, 2330633
1601599630, 57158
1790341193, 998144
320367190, 248431
2472732089, 100029
2402319594, 134146
431417408, 8483778
2147460353, 316583
2094889461, 1870812
808667454, 1887
281260810, 310784
458389446, 1077054
2194200788, 1075535
2053610272, 283792
36128629, 953808
1294513602, 3777
29718450, 285563
80641815, 1013671
2437361416, 1341
2298078729, 1082915
1490694104, 471064
2304320248, 25398
422908216, 1578
2979859582, 7946
431237077, 18912
2419532327, 6150
1409850826, 2246212
849597590, 285943
1802524900, 7771
277780429, 13739
358055602, 181112
1143909613, 1960
1866182576, 64428
13208300, 169412
312846811, 175806
2944163230, 11328
1621013992, 3244992
1617655960, 709794
1725795708, 11779
2127724630, 2540593
1792811819, 1294274
166221362, 184294
2278781010, 662560
1145515710, 427098
28097046, 3814138
769334024, 270397
1746121569, 11098
1594743379, 4423676
2362014902, 5229541
1110236527, 448416
2400708476, 142760
799917181, 7981
1117450835, 4584
1911849001, 624248
970624834, 244591
1140516441, 267105
289810885, 33714
2323475916, 72717
1678981544, 49490
688856209, 1240950
626401615, 151339
3063185189, 72913
1813681773, 348099
455917497, 32477
3489858414, 1379260
549982212, 289017
1242087123, 12211
1920875032, 2367
1128147927, 1084464
1643552259, 1303885
1704334694, 237269
833927941, 4057163
501847608, 13982
670845387, 2217917
3342212199, 4700415
2563031417, 6864
1380692940, 13024
649339392, 461427
704482059, 102770
740384858, 11542
3714300983, 23640
513824594, 86377
1445592828, 39712
1303456094, 154113
1868662300, 3997
417946557, 698399
669868858, 3715481
699591347, 13602
2088877389, 1304494
1442635189, 20220
332059409, 80420
372561418, 325362
655141967, 6535
799924775, 4098584
998658785, 82573
672474665, 49921
1263762686, 290913
2408093706, 17204
1787604501, 4190
2466590745, 21661
1772645732, 1866036
429173338, 646821
3284629337, 13518
250123379, 45379
2141625035, 1596
2296442377, 711209
1927109002, 184596
1095390340, 3335193
272374401, 64045
938620399, 184115
1156831474, 11665
1243583328, 6660
365641709, 1071549
2623583885, 3685
802598149, 4458
249471372, 1958645
1649362335, 2353543
2290760466, 40677
2323427338, 4405306
1262500146, 1720357
1829419900, 5767
2909152432, 17564
1970722752, 967
702395297, 1574243
2325918147, 2106
399417851, 2072731
920665908, 129390
216250149, 202875
1507544198, 2495360
3207717170, 183882
598389385, 273
2231466205, 7038
732520769, 14515
1834184232, 263270
360189802, 851988
247687763, 236702
1714840180, 953626
1988198070, 528
1046348407, 32434
3493124399, 457060
24911962, 52295
1097943176, 7900
2353738684, 436884
1316260723, 8781
393648568, 4368
1397236135, 507767
1489486137, 540597
1514277155, 563068
825655276, 74954
414232540, 4233
2043512039, 828531
1758612575, 6004
1531633095, 917820
1499494679, 8847
2397540878, 3713
670334106, 78653
1806149100, 351412
1718493194, 11873
1495515394, 138200
349832393, 1187849
2465748991, 42213
510894974, 2384420
621236757, 1522377
368614411, 713035
471825021, 523232
1726630703, 9154
303298357, 2721945
1827451146, 2812
1756342217, 11139
1285472788, 540141
330197463, 70303
728682514, 494639
2681155943, 12015
276022503, 1850310
344496591, 502669
2374147766, 373327
1345151256, 292273
1210409158, 2638503
2052433634, 238110
2463262387, 1445
2336878728, 3315
260043509, 3443437
2215378036, 870309
1918760677, 62120
1828269326, 5561
1416940536, 1696374
1698675550, 1325822
